Date/Open/High/Low/Close/Volume
2013-12-02/529.77/531.18/523.42/1,051.59/2,756,600
2013-12-03/523.51/529.73/522.55/1,050.38/3,364,700
2013-12-04/523.72/530/523.04/1,055.28/2,392,000
2013-12-05/526.63/527.85/523.58/1,054.45/2,275,800
2013-12-06/532.9/533/528.06/1,066.94/2,868,200
2013-12-09/533.5/539.13/532.02/1,075.19/2,976,200
2013-12-10/536.07/544.12/535.82/1,081.69/3,721,600
2013-12-11/541.67/543.62/535.58/1,074.34/3,436,400
2013-12-12/537.77/539.45/532.5/1,067.03/3,204,800
2013-12-13/535.69/536.14/526.97/1,057.89/4,340,900
2013-12-16/530.01/535.34/529.02/1,070.04/3,216,000
2013-12-17/534.41/538.36/532.2/1,066.93/3,082,800
2013-12-18/533.92/540.45/527.54/1,081.78/4,437,100
2013-12-19/538.37/543.96/537.53/1,083.25/3,343,800
2013-12-20/542.12/548.53/541.97/1,097.61/6,547,600
2013-12-23/551.85/555.82/550.5/1,112.05/3,456,000
2013-12-24/555.4/555.54/551.98/1,108.80/1,473,800
2013-12-26/554.92/557.41/552.27/1,114.40/2,685,500
2013-12-27/557.91/558.05/554.39/1,115.34/3,151,100
2013-12-30/558.08/558.16/552.44/1,106.42/2,481,300
2013-12-31/554.04/558.41/551.06/1,117.64/2,725,900
2014-01-02/555.65/556.79/552.06/1,110.07/3,656,400
2014-01-03/555.42/556.38/550.4/1,101.97/3,345,800
2014-01-06/554.43/557.34/551.15/1,114.26/3,551,800
2014-01-07/560.4/567.72/558.49/1,135.74/5,124,300
2014-01-08/570.86/571.52/564.53/1,138.11/4,501,700
2014-01-09/569.59/569.97/560.68/1,127.15/4,184,500
2014-01-10/567.41/567.41/559.03/1,127.09/4,302,900
2014-01-13/561.13/571.31/556.5/1,119.91/4,855,800
2014-01-14/566.85/573.35/561.94/1,146.25/4,983,700
2014-01-15/574.34/575.34/569.76/1,145.48/3,915,000
2014-01-16/572.4/576.8/571.86/1,153.05/3,380,300
2014-01-17/576.27/578.15/569.96/1,147.38/5,422,800
2014-01-21/578.3/579.83/573.5/1,160.51/3,974,500
2014-01-22/581.13/581.76/577.27/1,161.83/3,154,500
2014-01-23/577.83/579.07/575.03/1,156.92/3,912,700
2014-01-24/573.36/574.62/559.4/1,120.75/7,814,000
2014-01-27/560.95/561.15/539.11/1,098.21/8,739,800
2014-01-28/553.09/560.77/552.9/1,119.94/4,436,900
2014-01-29/557.47/558.78/547.66/1,103.89/4,777,500
2014-01-30/570.36/574.09/561.52/1,132.28/10,220,800
2014-01-31/583.49/591.05/573.42/1,177.74/11,174,200
2014-02-03/587.4/588.65/563.89/1,130.33/9,172,400
2014-02-04/566.87/575.34/566.38/1,135.04/5,644,800
2014-02-05/569.56/573.24/561.9/1,140.07/4,806,800
2014-02-06/573.42/577.91/571.63/1,156.78/3,907,600
2014-02-07/581.63/586.75/578.11/1,174.22/5,292,000
2014-02-10/583.71/588.99/582.33/1,169.72/3,904,800
2014-02-11/587.88/593.71/583.92/1,186.92/4,116,900
2014-02-12/592.28/592.78/588.48/1,183.44/3,461,800
2014-02-13/588.17/597.71/587.63/1,196.61/3,686,400
2014-02-14/595.57/599.95/594.17/1,199.51/4,389,700
2014-02-18/598.46/604.17/597.76/1,207.56/4,233,500
2014-02-19/600.4/602.35/596.51/1,199.05/4,222,900
2014-02-20/599.32/601.19/597.87/1,200.81/3,414,300
2014-02-21/601.65/602.68/599.17/1,200.49/3,738,500
2014-02-24/600.43/607.8/600.3/1,209.19/3,361,100
2014-02-25/605.7/609.96/602.95/1,216.66/2,888,100
2014-02-26/609.71/612.15/604.61/1,216.83/3,979,100
2014-02-27/606.92/609.83/606.23/1,215.87/2,529,400
2014-02-28/607.89/609.81/600.86/1,212.32/4,644,500
2014-03-03/601.12/601.66/593.84/1,199.40/4,225,300
2014-03-04/605.23/605.73/602.49/1,211.58/2,946,300
2014-03-05/605.26/609.26/603.44/1,214.92/2,479,700
2014-03-06/608.86/610.79/607.02/1,216.27/2,545,600
2014-03-07/611.11/611.2/603.46/1,211.46/3,041,500
2014-03-10/605.58/606.55/599.8/1,208.25/2,438,200
2014-03-11/604.62/604.89/596.09/1,196.70/3,438,800
2014-03-12/595.97/601.67/589.88/1,203.99/3,943,200
2014-03-13/601.72/602.99/590.17/1,185.80/4,708,600
2014-03-14/588.79/593.21/584.08/1,169.59/4,604,900
2014-03-17/587.42/596.3/586.86/1,188.84/4,340,300
2014-03-18/595.1/603.5/594.3/1,207.94/3,643,500
2014-03-19/603.64/603.73/594.97/1,195.97/3,237,800
2014-03-20/597.73/602.55/595.45/1,193.88/3,381,900
2014-03-21/600.9/602.56/589.02/1,179.80/6,441,000
2014-03-24/589.88/590.24/570.84/1,154.76/6,096,800
2014-03-25/580.82/582.74/571.36/1,155.55/4,838,400
2014-03-26/578.84/583.6/563.64/1,128.87/5,179,200
2014-03-27/566.44/566.44/551.41/556.93/13,1
2014-03-28/559.66/564.88/557.14/558.46/41,2
2014-03-31/565.34/565.45/555.41/555.45/10,8
2014-04-01/557.18/566.89/557.18/565.61/7,9
2014-04-02/598.35/603.17/560.65/565.45/147,1
2014-04-03/568.29/585.67/562.59/568.18/5,099,100
2014-04-04/573.08/576.19/541.51/541.65/6,369,300
2014-04-07/539.26/546.98/525.71/536.68/4,401,600
2014-04-08/541.11/553.48/540.13/553.38/3,151,200
2014-04-09/558.09/563.82/551.44/562.6/3,330,800
2014-04-10/563.45/563.45/538.42/539.47/4,036,800
2014-04-11/531.09/538.52/525.09/529.15/3,924,800
2014-04-14/536.78/542.61/528.11/531.06/2,575,000
2014-04-15/535.35/536.98/517.04/534.97/3,855,000
2014-04-16/541.51/555.47/538.52/555.02/4,893,200
2014-04-17/547.31/548/529.7/534.63/6,809,500
2014-04-21/534.63/535.23/524.16/527.17/2,566,700
2014-04-22/527.19/535.76/526.07/533.35/2,365,300
2014-04-23/532.33/532.41/524.81/525.5/2,052,300
2014-04-24/528.62/530.19/520.69/523.72/1,883,100
2014-04-25/521.08/523.26/514.01/514.77/2,100,300
2014-04-28/515.76/517.18/501.42/515.73/3,335,500
2014-04-29/515.48/528.01/514.91/526.26/2,699,000
2014-04-30/526.16/526.55/521.09/525.22/1,751,100
2014-05-01/525.67/531.47/522.45/529.9/1,905,500
2014-05-02/532.3/532.54/524.17/526.48/1,688,500
2014-05-05/523.38/527.45/519.89/526.36/1,024,100
2014-05-06/523.79/525.37/513.65/513.73/1,689,000
2014-05-07/514.38/515.27/501.92/508.56/3,224,300
2014-05-08/507.07/515.81/505.06/509.6/2,021,300
2014-05-09/509.35/518.48/502.82/517.31/2,439,400
2014-05-12/522.08/528.74/517.59/528.47/1,912,500
2014-05-13/529.44/534.6/528.06/531.63/1,653,400
2014-05-14/531.54/531.54/523.85/525.21/1,191,700
2014-05-15/524.26/524.43/516/518.56/1,704,300
2014-05-16/519.96/520.37/514.03/519.2/1,485,200
2014-05-19/518.28/528.33/516.17/527.41/1,277,700
2014-05-20/528.29/534.76/524.86/528.32/1,784,700
2014-05-21/531.44/537.71/530.45/537.46/1,196,200
2014-05-22/539.65/546.1/539.3/543.57/1,615,800
2014-05-23/545.76/552.12/542.21/551.19/1,932,100
2014-05-27/554.48/564.45/552.83/564.4/2,104,100
2014-05-28/563.02/566.29/559.46/560.14/1,652,000
2014-05-29/561.81/562.46/557.18/558.55/1,354,100
2014-05-30/559.26/559.81/554.39/558.36/1,771,100
2014-06-02/559.16/559.36/544.24/552.41/1,435,000
2014-06-03/549.48/550.83/541.06/543.45/1,866,600
2014-06-04/540.02/547.11/537.27/543.17/1,816,400
2014-06-05/544.9/553.43/542.96/552.38/1,689,100
2014-06-06/556.53/556.53/547.43/554.81/1,736,700
2014-06-09/555.62/561.36/554.52/560.58/1,467,500
2014-06-10/558.98/562.06/556.37/559.02/1,351,700
2014-06-11/556.47/558.35/553.5/557.31/1,100,100
2014-06-12/555.77/556.46/546.96/549.84/1,458,400
2014-06-13/550.75/550.79/544.07/550.25/1,220,500
2014-06-16/547.76/548.12/540.04/542.79/1,702,500
2014-06-17/542.71/543.83/537.85/541.52/1,444,500
2014-06-18/543.37/552.04/542.51/551.85/1,741,700
2014-06-19/552.72/553.48/547.01/553.38/2,456,800
2014-06-20/555.33/556.05/548.89/554.84/4,508,300
2014-06-23/553.63/563.45/552.73/563.4/1,536,800
2014-06-24/563.64/571.08/559.47/563.07/2,207,100
2014-06-25/563.71/578.37/563.67/577.07/1,969,300
2014-06-26/579.41/580.86/570.28/574.42/1,741,900
2014-06-27/575.6/578.28/572.23/575.66/2,236,900
2014-06-30/577.08/577.98/573.18/573.7/1,313,700
2014-07-01/576.74/582.8/575.07/581.07/1,447,900
2014-07-02/581.75/583.84/578.8/580.74/1,056,300
2014-07-03/581.75/583.41/579.33/583.13/714,1
2014-07-07/582.16/584.82/578/580.66/1,064,600
2014-07-08/576.08/577.94/564.58/569.53/1,909,500
2014-07-09/570.02/575.14/567.82/574.5/1,116,700
2014-07-10/564.36/575.01/563.46/569.54/1,356,700
2014-07-11/570.34/579.26/569.86/577.59/1,621,700
2014-07-14/581/583.61/576.45/583.27/1,854,000
2014-07-15/584.14/584.2/574.98/583.18/1,623,000
2014-07-16/586.39/586.79/580.61/581.06/1,397,100
2014-07-17/577.94/579.4/567.05/572.16/3,016,500
2014-07-18/591.38/595.17/580.41/593.45/4,014,100
2014-07-21/590.13/592.77/583.63/587.86/2,062,100
2014-07-22/589.1/598.01/588.98/593.11/1,699,100
2014-07-23/591.61/596.21/590.88/594.35/1,233,100
2014-07-24/594.82/597.86/590.15/591.73/1,035,100
2014-07-25/588.78/590.24/585.42/587.41/932,4
2014-07-28/586.46/590.88/583.15/588.98/986,8
2014-07-29/587.14/588.09/581.92/584.01/1,349,800
2014-07-30/584.94/587.89/582.4/585.81/1,016,400
2014-07-31/579.01/582.05/568.44/570.03/2,102,700
2014-08-01/568.84/574.38/561.31/564.52/1,955,200
2014-08-04/567.48/573.77/562.56/571.58/1,427,300
2014-08-05/568.49/570.41/561.07/563.52/1,551,200
2014-08-06/560.24/569.14/558.47/564.82/1,334,300
2014-08-07/566.44/568.33/559.56/561.82/1,110,900
2014-08-08/562.02/568.69/558.82/567.21/1,494,700
2014-08-11/568.43/568.93/564.45/566.33/1,214,700
2014-08-12/562.97/564.35/559.34/561.19/1,542,000
2014-08-13/565.76/573.43/564.2/573.21/1,439,200
2014-08-14/574.6/576.32/569.32/573.08/985,4
2014-08-15/576.28/577.79/568.96/571.91/1,519,100
2014-08-18/574.53/582.91/574.42/580.57/1,284,100
2014-08-19/583.4/585.73/582.4/585.25/978,6
2014-08-20/584.28/585.09/580.97/582.89/1,036,700
2014-08-21/582.22/582.9/579.55/581.77/914,8
2014-08-22/581.99/583.63/579.05/580.96/789
2014-08-25/583.12/583.4/577.41/578.61/1,361,400
2014-08-26/579.67/580.21/575/576.28/1,639,600
2014-08-27/575.69/576.91/568.54/569.44/1,703,300
2014-08-28/568/571.68/565.55/567.64/1,292,900
2014-08-29/569.77/570.47/565.52/570.03/1,083,700
2014-09-02/570.28/576.25/569.63/575.75/1,578,400
2014-09-03/578.41/581.39/573.43/576.36/1,215,100
2014-09-04/578.41/584.4/577.63/580.39/1,458,100
2014-09-05/582.38/584.94/580.36/584.48/1,632,300
2014-09-08/584.99/590.15/584.69/588.11/1,431,000
2014-09-09/587.29/587.39/578.41/579.42/1,287,200
2014-09-10/579.91/581.9/575.36/581.5/977,3
2014-09-11/578.77/580.22/574.68/579.76/1,221,000
2014-09-12/579.41/580.05/572.89/574.04/1,601,600
2014-09-15/571.37/573.38/566.65/571.53/1,597,500
2014-09-16/571.19/579.91/571.09/578.36/1,480,300
2014-09-17/578.42/585.91/577.19/583.17/1,692,800
2014-09-18/585.39/587.93/583.4/587.66/1,444,500
2014-09-19/589.88/594.85/587.89/594.45/3,736,600
2014-09-22/592.19/592.32/581.86/585.76/1,689,500
2014-09-23/585.24/585.24/579.41/579.54/1,471,400
2014-09-24/579.87/588.02/578.93/586.38/1,728,100
2014-09-25/585.94/586.37/572.61/573.49/1,925,900
2014-09-26/574.48/577.66/573.09/575.52/1,443,600
2014-09-29/570.18/576.61/569.61/574.78/1,282,400
2014-09-30/575.35/578.26/571.28/575.78/1,621,700
2014-10-01/574.43/576/565.46/566.71/1,445,400
2014-10-02/565.76/570.34/561.78/568.52/1,178,400
2014-10-03/571.48/575.64/570.93/573.7/1,141,700
2014-10-06/577.22/579.41/572.87/575.77/1,214,600
2014-10-07/572.83/573.69/562.2/562.2/1,911,300
2014-10-08/564.02/572.31/555.96/570.93/1,990,800
2014-10-09/569.62/569.93/557.53/559.34/2,524,800
2014-10-10/556.19/563.58/542.56/543/3,081,900
2014-10-13/543.5/548/531.64/531.75/2,581,600
2014-10-14/537.42/545.69/531.71/536.47/2,222,500
2014-10-15/529.56/531.34/516.88/528.58/3,719,300
2014-10-16/517.58/527.98/513.59/523.07/3,708,500
2014-10-17/525.81/529.53/507.14/509.77/5,539,300
2014-10-20/508.06/520.33/506.71/519.41/2,607,500
2014-10-21/523.75/525.35/517.69/525.1/2,336,200
2014-10-22/528.44/538.32/527.35/531.25/2,919,200
2014-10-23/537.84/545.72/534.38/542.49/2,348,800
2014-10-24/542.87/543.39/534.32/538.3/1,973,100
2014-10-27/535.56/542.92/535.56/539.29/1,185,300
2014-10-28/541.51/547.48/540.14/547.4/1,270,900
2014-10-29/548.49/552.67/545.48/547.83/1,770,500
2014-10-30/547.45/551.29/542.02/548.8/1,455,600
2014-10-31/557.82/558.04/553.23/557.55/2,035,000
2014-11-03/553.98/556.37/551.72/553.7/1,382,200
2014-11-04/551.49/553.98/547.8/552.59/1,244,200
2014-11-05/555.28/555.28/542.56/544.43/2,032,200
2014-11-06/544.01/545.39/539.49/540.56/1,333,200
2014-11-07/544.71/544.71/537.2/539.53/1,633,700
2014-11-10/539.98/548.09/539.54/545.99/1,134,600
2014-11-11/546.99/550.43/544.8/548.78/965,5
2014-11-12/548.88/548.95/543.68/545.81/1,129,600
2014-11-13/548.29/548.29/541.99/543.89/1,339,300
2014-11-14/545.18/545.18/540.67/542.91/1,289,500
2014-11-17/542.09/542.3/532.6/535.04/1,726,000
2014-11-18/536.03/540.46/532.71/533.57/1,962,600
2014-11-19/533.54/536.77/528.63/535.52/1,392,200
2014-11-20/529.8/533.64/529.63/533.37/1,563,300
2014-11-21/540.13/540.66/535.09/536.03/2,224,200
2014-11-24/536.18/541.21/534.15/537.79/1,706,300
2014-11-25/537.52/542.49/537.13/539.6/1,789,900
2014-11-26/539.4/540.07/535.57/538.89/1,522,900
2014-11-28/539.14/540.52/535.13/540.35/1,148,300
2014-12-01/537.42/539.93/530.4/532.34/2,115,300
2014-12-02/532.05/534.03/528.35/532.29/1,526,600
2014-12-03/529.98/534.53/527.81/529.87/1,277,900
2014-12-04/529.71/535.87/527.14/535.84/1,392,100
2014-12-05/529.55/531.43/522.84/523.82/2,565,600
2014-12-08/525.69/529.55/522.36/525.54/2,329,300
2014-12-09/520.71/532.73/519.07/531.91/1,871,300
2014-12-10/531.62/534.86/524.12/524.62/1,712,200
2014-12-11/526.35/532.46/525.66/526.89/1,610,800
2014-12-12/522.08/527.05/517.24/517.24/1,994,500
2014-12-15/521.31/521.67/511.86/512.39/2,813,400
2014-12-16/510.16/511.65/487.66/494.03/3,964,200
2014-12-17/495.64/505.61/495.45/503.51/2,883,100
2014-12-18/511.55/512.46/503.32/509.7/2,926,700
2014-12-19/510.11/516.3/505.52/514.94/3,690,200
2014-12-22/514.67/525.02/514.67/523.43/2,723,700
2014-12-23/525.56/533.1/524.85/529.14/2,197,600
2014-12-24/529.06/530.3/525.58/527.32/705,9
2014-12-26/527.32/532.79/525.87/532.57/1,040,500
2014-12-29/530.73/534.01/528.56/528.88/2,278,500
2014-12-30/526.64/529.7/525.69/528.97/876,2
2014-12-31/529.8/531.14/524.36/524.96/1,368,200
2015-01-02/527.56/529.82/522.67/523.37/1,447,500
2015-01-05/521.83/522.89/511.66/512.46/2,059,800
2015-01-06/513.59/514.76/499.68/500.59/2,899,900
2015-01-07/505.61/505.86/498.28/499.73/2,065,000
2015-01-08/496.63/502.1/489.66/501.3/3,353,500
2015-01-09/503.38/503.54/493.44/494.81/2,071,300
2015-01-12/493.58/494.62/486.23/491.2/2,326,700
2015-01-13/497.47/501.6/491.04/494.82/2,370,400
2015-01-14/493.3/501.85/491.65/499.5/2,215,500
2015-01-15/504.19/504.3/496.4/500.42/2,715,800
2015-01-16/498.64/506.8/498.63/506.69/2,298,200
2015-01-20/509.6/511.1/504.63/505.51/2,232,000
2015-01-21/505.86/517.86/504.81/516.62/2,268,700
2015-01-22/520.05/534.86/518.28/532.93/2,676,900
2015-01-23/534.12/540.69/531.54/538.47/2,281,700
2015-01-26/537.06/537.52/528.22/533.74/1,543,700
2015-01-27/528.52/529.25/516.77/517.21/1,904,000
2015-01-28/521.35/521.56/508.6/508.6/1,683,800
2015-01-29/509.6/509.69/499.83/509.26/4,186,300
2015-01-30/514.45/538.39/514.11/533.06/5,606,300
2015-02-02/530.27/531.54/517.13/527.03/2,849,800
2015-02-03/526.55/531.94/521.83/527.79/2,038,600
2015-02-04/527.79/531.21/519.84/521.33/1,663,600
2015-02-05/522.36/527.05/520.66/526.14/1,849,700
2015-02-06/526.2/535.73/524.97/529.55/1,763,500
2015-02-09/526.55/530.54/524.58/526.38/1,267,700
2015-02-10/527.85/536.23/525.48/535.47/1,749,800
2015-02-11/533.83/536.98/531.92/534.5/1,377,700
2015-02-12/535.78/543.33/533.21/541.44/1,620,200
2015-02-13/541.86/548.4/541.64/547.51/1,900,300
2015-02-17/545.33/548.49/539.61/541.35/1,616,800
2015-02-18/539.92/544/536.04/538.22/1,453,000
2015-02-19/536.57/541.62/536.54/541.38/989,1
2015-02-20/541.64/542.26/534.33/537.47/1,444,300
2015-02-23/534.58/534.97/527.96/530.45/1,457,800
2015-02-24/528.55/535.32/526.8/534.62/1,005,000
2015-02-25/534.43/544.72/533.98/542.38/1,825,900
2015-02-26/541.72/554.62/540.02/553.96/2,311,500
2015-02-27/552.72/563.16/551.39/556.87/2,410,100
2015-03-02/559/570.58/557.22/569.78/2,129,600
2015-03-03/568.89/573.81/564.97/572.07/1,704,700
2015-03-04/570.3/575.53/566.45/571.8/1,876,800
2015-03-05/573.45/576.33/571.84/573.75/1,389,600
2015-03-06/573.31/575.1/565.21/566.13/1,659,100
2015-03-09/565.31/568.71/561.99/567.29/1,062,100
2015-03-10/562.71/563.3/553.21/553.49/1,792,300
2015-03-11/553.62/556.61/549.17/549.67/1,820,700
2015-03-12/551.99/554.85/548.95/553.99/1,389,600
2015-03-13/551.98/556.87/542.73/545.82/1,703,500
2015-03-16/549.44/555.33/544.51/552.99/1,640,900
2015-03-17/550.2/552.28/546.5/549.33/1,805,500
2015-03-18/550.99/558.25/545.5/557.97/2,134,500
2015-03-19/557.86/559.26/554.62/556.46/1,197,200
2015-03-20/560.11/560.18/557.52/558.83/2,616,800
2015-03-23/558.9/560.82/554.31/557.28/1,643,800
2015-03-24/561.02/573.02/559.67/568.63/2,583,200
2015-03-25/568.94/570.69/557.21/557.26/2,152,200
2015-03-26/556.06/557.37/549.14/553.65/1,572,600
2015-03-27/551.49/553.76/546.63/546.84/1,897,400
2015-03-30/550.11/551.95/546.67/550.52/1,287,500
2015-03-31/548.49/553.19/545.22/546.5/1,588,000
2015-04-01/547.1/549.63/538.02/541.07/1,963,000
2015-04-02/539.37/539.37/532.39/534.06/1,716,300
2015-04-06/530.76/536.94/528.12/535.3/1,324,400
2015-04-07/536.61/541.2/534.53/535.55/1,302,800
2015-04-08/536.91/542.36/536.91/540.13/1,178,500
2015-04-09/539.55/540.47/534.02/539.3/1,557,800
2015-04-10/540.81/540.81/535.84/538.53/1,409,400
2015-04-13/536.94/542.57/535.84/537.69/1,645,300
2015-04-14/534.78/536.1/526.65/528.94/2,604,100
2015-04-15/527.25/533.27/521.79/531.07/2,318,800
2015-04-16/528.45/534.12/528.16/532.34/1,299,800
2015-04-17/527.21/528.39/519.58/522.62/2,151,800
2015-04-20/524.16/534.62/523.06/533.91/1,679,200
2015-04-21/536.04/537.91/532.21/532.51/1,844,700
2015-04-22/532.94/539.6/530.29/537.89/1,593,500
2015-04-23/539.52/549.45/538.75/545.5/4,184,800
2015-04-24/564.55/569.58/555.72/563.51/4,932,500
2015-04-27/563.39/565.95/553.2/555.37/2,398,000
2015-04-28/554.64/556.02/550.37/553.68/1,491,000
2015-04-29/550.47/553.68/546.91/549.08/1,698,800
2015-04-30/547.87/548.59/535.05/537.34/2,082,200
2015-05-01/538.43/539.54/532.1/537.9/1,768,200
2015-05-04/538.53/544.07/535.06/540.78/1,308,000
2015-05-05/538.21/539.74/530.39/530.8/1,383,100
2015-05-06/531.24/532.38/521.09/524.22/1,567,000
2015-05-07/523.99/533.46/521.75/530.7/1,546,300
2015-05-08/536.65/541.15/525/538.22/1,527,600
2015-05-11/538.37/541.98/535.4/535.7/905,3
2015-05-12/531.6/533.21/525.26/529.04/1,634,200
2015-05-13/530.56/534.32/528.66/529.62/1,252,300
2015-05-14/533.77/539/532.41/538.4/1,403,900
2015-05-15/539.18/539.27/530.38/533.85/1,971,300
2015-05-18/532.01/534.82/528.85/532.3/2,003,400
2015-05-19/533.98/540.66/533.04/537.36/1,966,900
2015-05-20/538.49/542.92/532.97/539.27/1,430,800
2015-05-21/537.95/543.84/535.98/542.51/1,462,700
2015-05-22/540.15/544.19/539.51/540.11/1,176,200
2015-05-26/538.12/539/529.88/532.32/2,406,500
2015-05-27/532.8/540.55/531.71/539.79/1,525,000
2015-05-28/538.01/540.61/536.25/539.78/1,029,800
2015-05-29/537.37/538.63/531.45/532.11/2,597,400
2015-06-01/536.79/536.79/529.76/533.99/1,904,300
2015-06-02/532.93/543/531.33/539.18/1,939,000
2015-06-03/539.91/543.5/537.11/540.31/1,714,500
2015-06-04/537.76/540.59/534.32/536.7/1,348,300
2015-06-05/536.35/537.2/532.52/533.33/1,388,200
2015-06-08/533.31/534.12/526.24/526.83/1,520,600
2015-06-09/527.56/529.2/523.01/526.69/1,455,300
2015-06-10/529.36/538.36/529.35/536.69/1,815,000
2015-06-11/538.42/538.98/533.02/534.61/1,217,500
2015-06-12/531.6/533.12/530.16/532.33/955,8
2015-06-15/528/528.3/524/527.2/1,632,700
2015-06-16/528.4/529.64/525.56/528.15/1,071,800
2015-06-17/529.37/530.98/525.1/529.26/1,294,200
2015-06-18/531/538.15/530.79/536.73/1,833,100
2015-06-19/537.21/538.25/533.01/536.69/1,893,500
2015-06-22/539.59/543.74/537.53/538.19/1,250,300
2015-06-23/539.64/541.5/535.25/540.48/1,197,500
2015-06-24/540/540/535.66/537.84/1,286,600
2015-06-25/538.87/540.9/535.23/535.23/1,335,700
2015-06-26/537.26/537.76/531.35/531.69/2,109,100
2015-06-29/525.01/528.61/520.54/521.52/1,937,800
2015-06-30/526.02/526.25/520.5/520.51/2,217,200
2015-07-01/524.73/525.69/518.23/521.84/1,961,000
2015-07-02/521.08/524.65/521.08/523.4/1,235,900
2015-07-06/519.5/525.25/519/522.86/1,280,500
2015-07-07/523.13/526.18/515.18/525.02/1,597,200
2015-07-08/521.05/522.73/516.11/516.83/1,296,700
2015-07-09/523.12/523.77/520.35/520.68/1,839,400
2015-07-10/526.29/532.56/525.55/530.13/1,956,700
2015-07-13/532.88/547.11/532.4/546.55/2,206,500
2015-07-14/546.76/565.85/546.71/561.1/3,244,100
2015-07-15/560.13/566.5/556.79/560.22/1,784,600
2015-07-16/565.12/580.68/565/579.85/4,768,300
2015-07-17/649/674.47/645/672.93/11,164,900
2015-07-20/659.24/668.88/653.01/663.02/5,860,900
2015-07-21/655.21/673/654.3/662.3/3,377,200
2015-07-22/660.89/678.64/659/662.1/3,929,300
2015-07-23/661.27/663.63/641/644.28/3,029,100
2015-07-24/647/648.17/622.52/623.56/3,625,700
2015-07-27/621/634.3/620.5/627.26/2,675,400
2015-07-28/632.83/632.83/623.31/628/1,727,300
2015-07-29/628.8/633.36/622.65/631.93/1,575,100
2015-07-30/630/635.22/622.05/632.59/1,474,200
2015-07-31/631.38/632.91/625.5/625.61/1,706,100
2015-08-03/625.34/633.06/625.34/631.21/1,304,500
2015-08-04/628.42/634.81/627.16/629.25/1,490,900
2015-08-05/634.33/647.86/633.16/643.78/2,334,300
2015-08-06/645/645.38/632.25/642.68/1,572,600
2015-08-07/640.23/642.68/629.71/635.3/1,403,900
2015-08-10/639.48/643.44/631.25/633.73/1,809,200
2015-08-11/669.2/674.9/654.27/660.78/5,029,200
2015-08-12/663.08/665/652.29/659.56/2,936,700
2015-08-13/659.32/664.5/651.66/656.45/1,810,700
2015-08-14/655.01/659.85/652.66/657.12/1,072,100
2015-08-17/656.8/661.38/651.24/660.87/1,051,700
2015-08-18/661.9/664/653.46/656.13/1,456,100
2015-08-19/656.6/667/654.19/660.9/2,131,600
2015-08-20/655.46/662.99/642.9/646.83/2,855,300
2015-08-21/639.78/640.05/612.33/612.48/4,265,200
2015-08-24/573/599.33/565.05/589.61/5,770,300
2015-08-25/614.91/617.45/581.11/582.06/3,538,000
2015-08-26/610.35/631.71/599.05/628.62/4,235,900
2015-08-27/639.4/643.59/622/637.61/3,491,300
2015-08-28/632.82/636.88/624.56/630.38/1,978,700
2015-08-31/627.54/635.8/617.68/618.25/2,176,700
2015-09-01/602.36/612.86/594.1/597.79/3,702,100
2015-09-02/605.59/614.34/599.71/614.34/2,575,600
2015-09-03/617/619.71/602.82/606.25/1,759,600
2015-09-04/600/603.47/595.25/600.7/2,089,000
2015-09-08/612.49/616.31/604.12/614.66/2,279,500
2015-09-09/621.22/626.52/609.6/612.72/1,702,100
2015-09-10/613.1/624.16/611.43/621.35/1,905,300
2015-09-11/619.75/625.78/617.42/625.77/1,373,500
2015-09-14/625.7/625.86/619.43/623.24/1,702,300
2015-09-15/626.7/638.7/623.78/635.14/2,084,400
2015-09-16/635.47/637.95/632.32/635.98/1,286,500
2015-09-17/637.79/650.9/635.02/642.9/2,274,700
2015-09-18/636.79/640/627.02/629.25/5,133,400
2015-09-21/634.4/636.49/625.94/635.44/1,788,500
2015-09-22/627/627.55/615.43/622.69/2,562,900
2015-09-23/622.05/628.93/620/622.36/1,470,900
2015-09-24/616.64/627.32/612.4/625.8/2,240,100
2015-09-25/629.77/629.77/611/611.97/2,174,000
2015-09-28/610.34/614.6/589.38/594.89/3,127,700
2015-09-29/597.28/605/590.22/594.97/2,309,500
2015-09-30/603.28/608.76/600.73/608.42/2,413,400
2015-10-01/608.37/612.09/599.85/611.29/1,867,600
2015-10-02/607.2/627.34/603.13/626.91/2,684,800
2015-10-05/632/643.01/627/641.47/1,803,600
2015-10-06/638.84/649.25/636.53/645.44/2,166,300
2015-10-07/649.24/650.61/632.15/642.36/2,092,700
2015-10-08/641.36/644.45/625.56/639.16/2,182,100
2015-10-09/640/645.99/635.32/643.61/1,648,700
2015-10-12/642.09/648.5/639.01/646.67/1,275,200
2015-10-13/643.15/657.81/643.15/652.3/1,807,700
2015-10-14/653.21/659.39/648.85/651.16/1,415,500
2015-10-15/654.66/663.13/654.46/661.74/1,885,700
2015-10-16/664.11/664.97/657.2/662.2/1,611,100
2015-10-19/661.18/666.82/659.58/666.1/1,477,300
2015-10-20/664.04/664.72/644.2/650.28/2,490,000
2015-10-21/654.15/655.87/641.73/642.61/1,791,100
2015-10-22/646.7/657.8/644.01/651.79/4,071,000
2015-10-23/727.5/730/701.5/702/6,653,900
2015-10-26/701.55/719.15/701.26/712.78/2,716,600
2015-10-27/707.38/713.62/704.55/708.49/2,245,800
2015-10-28/707.33/712.98/703.08/712.95/2,178,900
